Interrupción;Elemento;Fecha Salida;Fecha Entrada;Causa;Minutos Fuera;Sistema;Hora de Salida;Hora de Entrada;Nivel;Kva;Clientes;Circuito;Nombre Circuito
3.09701E+15;47685;26/4/2023;26/4/2023;107;5;SIG;6:13:00 a. m.;6:18:00 a. m.;1;25789.44;2300.736;47685;TIGRE
3.09701E+15;47685;26/4/2023;26/4/2023;107;5;SIG;8:11:00 a. m.;8:16:00 a. m.;1;25789.44;2300.736;47685;TIGRE
3.09701E+15;47685;26/4/2023;26/4/2023;107;66;SIG;8:37:00 a. m.;9:43:00 a. m.;1;25789.44;2300.736;47685;TIGRE
3.5353E+15;54434;26/4/2023;26/4/2023;106;0;SIG;11:54:00 p. m.;11:54:00 p. m.;1;11903.328;8699.52;54434;AH MUN
1.3262E+15;20417;27/4/2023;27/4/2023;106;0;SIG;3:10:00 p. m.;3:10:00 p. m.;1;3554.88;1901.088;20417;MANCHESTER
1.55031E+15;23868;27/4/2023;27/4/2023;305;5;SIG;7:41:00 a. m.;7:46:00 a. m.;1;31070.976;5894.256;23868;BARCELONA
2.7614E+15;42517;27/4/2023;27/4/2023;106;0;SIG;7:46:00 a. m.;7:46:00 a. m.;1;14784.768;1959.6;42517;ANUBIS
3.31671E+15;51068;27/4/2023;27/4/2023;106;0;SIG;9:08:00 a. m.;9:08:00 a. m.;1;4606.992;2425.488;51068;PARIS
3.38134E+14;5202;28/4/2023;28/4/2023;306;66;SIG;12:16:00 p. m.;1:22:00 p. m.;1;13381.584;878.784;5202;CAIRO
3.41446E+14;5253;28/4/2023;28/4/2023;306;66;SIG;12:16:00 p. m.;1:22:00 p. m.;1;16060.992;777.216;5253;VILNA
4.44118E+14;6834;28/4/2023;28/4/2023;106;0;SIG;3:01:00 a. m.;3:01:00 a. m.;1;10780.56;6774.144;6834;RA
7.75318E+14;11934;28/4/2023;28/4/2023;101;5;SIG;10:48:00 a. m.;10:53:00 a. m.;1;22376.976;10057.44;11934;TOPO
1.21581E+15;18717;28/4/2023;28/4/2023;106;0;SIG;4:55:00 a. m.;4:55:00 a. m.;1;22756.752;8495.28;18717;ANACONDA
1.21581E+15;18717;28/4/2023;28/4/2023;106;0;SIG;5:24:00 a. m.;5:24:00 a. m.;1;22756.752;8495.28;18717;ANACONDA
3.10034E+15;47736;28/4/2023;28/4/2023;403;1;SIG;4:29:00 p. m.;4:30:00 p. m.;1;15352.224;3038.208;47736;NUTRIA
3.10034E+15;47736;28/4/2023;28/4/2023;105;1;SIG;6:51:00 p. m.;6:52:00 p. m.;1;15352.224;3038.208;47736;NUTRIA
3.53421E+15;54417;28/4/2023;28/4/2023;213;0;SIG;6:06:00 p. m.;6:06:00 p. m.;1;6455.088;5040.864;54417;CHAAC
3.53421E+15;54417;28/4/2023;28/4/2023;213;0;SIG;6:36:00 p. m.;6:36:00 p. m.;1;6455.088;5040.864;54417;CHAAC
3.53421E+15;54417;28/4/2023;28/4/2023;213;98;SIG;6:43:00 p. m.;8:21:00 p. m.;1;6455.088;5040.864;54417;CHAAC
3.53532E+15;54434;28/4/2023;28/4/2023;106;0;SIG;11:39:00 a. m.;11:39:00 a. m.;1;11903.328;8699.52;54434;AH MUN
3.53532E+15;54434;28/4/2023;28/4/2023;306;18;SIG;8:36:00 p. m.;8:54:00 p. m.;1;11903.328;8699.52;54434;AH MUN
1.32622E+15;20417;29/4/2023;29/4/2023;307;3;SIG;12:47:00 p. m.;12:50:00 p. m.;1;3554.88;1901.088;20417;MANCHESTER
3.09483E+15;47651;29/4/2023;29/4/2023;403;63;SIG;3:03:00 p. m.;4:06:00 p. m.;1;40124.88;3442.272;47651;DILI
3.09704E+15;47685;29/4/2023;29/4/2023;213;47;SIG;4:06:00 p. m.;4:53:00 p. m.;1;25789.44;2300.736;47685;TIGRE
3.10035E+15;47736;29/4/2023;29/4/2023;101;5;SIG;7:35:00 a. m.;7:40:00 a. m.;1;15352.224;3038.208;47736;NUTRIA
3.53422E+15;54417;29/4/2023;29/4/2023;108;107;SIG;1:03:00 p. m.;2:50:00 p. m.;1;6455.088;5040.864;54417;CHAAC
1.11836E+14;1717;30/4/2023;30/4/2023;106;0;SIG;5:15:00 a. m.;5:15:00 a. m.;1;5061.84;3288.816;1717;ESCARABAJO
1.11836E+14;1717;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;5061.84;3288.816;1717;ESCARABAJO
1.15148E+14;1768;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;5139.12;2797.536;1768;CANGURO
3.3374E+14;5134;30/4/2023;30/4/2023;204;31;SIG;2:41:00 p. m.;3:12:00 p. m.;1;883.2;4.416;5134;URUCA
4.47452E+14;6885;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;2445.36;1704.576;6885;VIENA
5.56748E+14;8568;30/4/2023;30/4/2023;208;0;SIG;4:37:00 p. m.;4:37:00 p. m.;1;13505.232;2619.792;8568;ZEUS
7.74236E+14;11917;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;11128.32;8995.392;11917;ROMA
7.7534E+14;11934;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;22376.976;10057.44;11934;TOPO
7.77548E+14;11968;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;18156.384;7310.688;11968;PALOMA
7.79756E+14;12002;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;5707.68;3596.832;12002;GATO
9.95036E+14;15317;30/4/2023;30/4/2023;403;49;SIG;2:41:00 p. m.;3:30:00 p. m.;1;6640.56;1095.168;15317;ESCORPION
9.9614E+14;15334;30/4/2023;30/4/2023;403;46;SIG;2:41:00 p. m.;3:27:00 p. m.;1;6870.192;670.128;15334;COCODRILO
1.00166E+15;15419;30/4/2023;30/4/2023;403;33;SIG;2:41:00 p. m.;3:14:00 p. m.;1;14933.808;2947.68;15419;MIAMI
1.00387E+15;15453;30/4/2023;30/4/2023;403;33;SIG;2:41:00 p. m.;3:14:00 p. m.;1;10881.024;3189.456;15453;HELA
1.21694E+15;18734;30/4/2023;30/4/2023;208;0;SIG;4:23:00 p. m.;4:23:00 p. m.;1;24239.424;10969.344;18734;FREYA
1.32624E+15;20417;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;3554.88;1901.088;20417;MANCHESTER
1.43995E+15;22168;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;3284.4;1741.008;22168;HERA
1.66296E+15;25602;30/4/2023;30/4/2023;108;24;SIG;8:29:00 a. m.;8:53:00 a. m.;1;25220.88;4475.616;25602;VACA
1.76784E+15;27217;30/4/2023;30/4/2023;409;3;SIG;10:18:00 a. m.;10:21:00 a. m.;1;4438.08;805.92;27217;PANDA
2.43134E+15;37434;30/4/2023;30/4/2023;101;8;SIG;3:00:00 p. m.;3:08:00 p. m.;1;20908.656;59.616;37434;CERDO
3.31675E+15;51068;30/4/2023;30/4/2023;219;6;SIG;7:55:00 a. m.;8:01:00 a. m.;1;4606.992;2425.488;51068;PARIS
3.31675E+15;51068;30/4/2023;30/4/2023;106;0;SIG;9:50:00 a. m.;9:50:00 a. m.;1;4606.992;2425.488;51068;PARIS
1.13724E+14;1751;1/5/2023;1/5/2023;307;27;SIG;4:34:00 p. m.;5:01:00 p. m.;1;19358.64;8597.952;1751;TOKYO
8.8542E+14;13634;1/5/2023;1/5/2023;307;28;SIG;4:34:00 p. m.;5:02:00 p. m.;1;12393.504;4431.456;13634;THOR
2.76112E+15;42517;1/5/2023;1/5/2023;105;2;SIG;5:53:00 a. m.;5:55:00 a. m.;1;14784.768;1945.248;42517;ANUBIS
1.14839E+14;1768;2/5/2023;2/5/2023;106;0;SIG;4:33:00 a. m.;4:33:00 a. m.;1;5139.12;2774.352;1768;CANGURO
3.32327E+14;5117;2/5/2023;2/5/2023;101;7;SIG;5:36:00 p. m.;5:43:00 p. m.;1;14700.864;347.76;5117;CUPIDO
9.95831E+14;15334;2/5/2023;2/5/2023;409;4;SIG;5:36:00 p. m.;5:40:00 p. m.;1;6870.192;660.192;15334;COCODRILO
1.10513E+15;17017;2/5/2023;2/5/2023;409;4;SIG;5:36:00 p. m.;5:40:00 p. m.;1;1705.68;28.704;17017;SEUL
1.10623E+15;17034;2/5/2023;2/5/2023;409;3;SIG;5:36:00 p. m.;5:39:00 p. m.;1;17629.776;2553.552;17034;BRUSELAS
1.55004E+15;23868;2/5/2023;2/5/2023;103;85;SIG;8:32:00 p. m.;9:57:00 p. m.;1;50000.16;7710.336;23868;BARCELONA
3.31644E+15;51068;2/5/2023;2/5/2023;307;22;SIG;2:14:00 p. m.;2:36:00 p. m.;1;4606.992;2374.704;51068;PARIS
3.31644E+15;51068;2/5/2023;2/5/2023;307;24;SIG;5:22:00 p. m.;5:46:00 p. m.;1;4606.992;2374.704;51068;PARIS
1.21554E+15;18717;3/5/2023;3/5/2023;106;0;SIG;10:04:00 a. m.;10:04:00 a. m.;1;22756.752;8318.64;18717;ANACONDA
2.10426E+15;32402;3/5/2023;3/5/2023;104;115;SIG;9:39:00 a. m.;11:34:00 a. m.;1;5441.616;633.696;32402;ANGUILA
3.09896E+15;47719;3/5/2023;3/5/2023;101;10;SIG;12:04:00 p. m.;12:14:00 p. m.;1;13716.096;2487.312;47719;ELEFANTE
3.41181E+14;5253;4/5/2023;4/5/2023;101;56;SIG;12:34:00 p. m.;1:30:00 p. m.;1;16060.992;765.072;5253;VILNA
4.42749E+14;6817;4/5/2023;4/5/2023;101;5;SIG;8:18:00 a. m.;8:23:00 a. m.;1;3860.688;2026.944;6817;APOLO
4.42749E+14;6817;4/5/2023;4/5/2023;108;26;SIG;8:37:00 p. m.;9:03:00 p. m.;1;3860.688;2026.944;6817;APOLO
3.53505E+15;54434;4/5/2023;4/5/2023;106;0;SIG;8:39:00 p. m.;8:39:00 p. m.;1;11903.328;8531.712;54434;AH MUN
1.21887E+15;18768;5/5/2023;5/5/2023;105;4;SIG;5:51:00 a. m.;5:55:00 a. m.;1;21707.952;3398.112;18768;MERCURIO
1.66268E+15;25602;5/5/2023;5/5/2023;306;10;SIG;10:01:00 p. m.;10:11:00 p. m.;1;25220.88;4380.672;25602;VACA
1.76756E+15;27217;5/5/2023;5/5/2023;402;1;SIG;5:51:00 a. m.;5:52:00 a. m.;1;4438.08;798.192;27217;PANDA
3.09678E+15;47685;5/5/2023;5/5/2023;101;4;SIG;6:20:00 a. m.;6:24:00 a. m.;1;25913.088;2235.6;47685;TIGRE
3.31647E+15;51068;5/5/2023;5/5/2023;101;9;SIG;7:15:00 a. m.;7:24:00 a. m.;1;4606.992;2374.704;51068;PARIS
1.66269E+15;25602;6/5/2023;6/5/2023;306;19;SIG;9:23:00 a. m.;9:42:00 a. m.;1;25220.88;4380.672;25602;VACA
1.66269E+15;25602;6/5/2023;6/5/2023;307;37;SIG;1:52:00 p. m.;2:29:00 p. m.;1;25220.88;4380.672;25602;VACA
1.99168E+15;30668;6/5/2023;6/5/2023;306;6;SIG;5:36:00 p. m.;5:42:00 p. m.;1;9875.28;1962.912;30668;FERRARI
3.53949E+15;54502;6/5/2023;6/5/2023;106;0;SIG;9:38:00 a. m.;9:38:00 a. m.;1;12874.848;5197.632;54502;DEMETER
1.14894E+14;1768;7/5/2023;7/5/2023;219;12;SIG;10:54:00 a. m.;11:06:00 a. m.;1;5139.12;2774.352;1768;CANGURO
4.47198E+14;6885;7/5/2023;7/5/2023;219;13;SIG;10:54:00 a. m.;11:07:00 a. m.;1;2445.36;1694.64;6885;VIENA
7.73982E+14;11917;7/5/2023;7/5/2023;219;12;SIG;10:54:00 a. m.;11:06:00 a. m.;1;11128.32;8908.176;11917;ROMA
7.77294E+14;11968;7/5/2023;7/5/2023;219;12;SIG;10:54:00 a. m.;11:06:00 a. m.;1;18340.752;7178.208;11968;PALOMA
7.79502E+14;12002;7/5/2023;7/5/2023;219;12;SIG;10:54:00 a. m.;11:06:00 a. m.;1;5707.68;3574.752;12002;GATO
7.8171E+14;12036;7/5/2023;7/5/2023;101;4;SIG;6:31:00 a. m.;6:35:00 a. m.;1;5900.88;2001.552;12036;GORILA
3.31649E+15;51068;7/5/2023;7/5/2023;219;13;SIG;10:54:00 a. m.;11:07:00 a. m.;1;4606.992;2374.704;51068;PARIS
3.40121E+14;5236;8/5/2023;8/5/2023;106;0;SIG;11:20:00 p. m.;11:20:00 p. m.;1;21654.96;9680.976;5236;SERPIENTE
1.54901E+15;23851;9/5/2023;9/5/2023;409;5;SIG;6:43:00 p. m.;6:48:00 p. m.;1;552;0;23851;DELFIN
1.55012E+15;23868;9/5/2023;9/5/2023;409;5;SIG;6:43:00 p. m.;6:48:00 p. m.;1;50000.16;7710.336;23868;BARCELONA
1.55122E+15;23885;9/5/2023;9/5/2023;409;4;SIG;6:43:00 p. m.;6:47:00 p. m.;1;6590.88;497.904;23885;ODIN
1.55232E+15;23902;9/5/2023;9/5/2023;409;4;SIG;6:43:00 p. m.;6:47:00 p. m.;1;16.56;5.52;23902;AMAZONAS
2.76231E+15;42534;9/5/2023;9/5/2023;101;4;SIG;2:16:00 p. m.;2:20:00 p. m.;1;16356.864;2418.864;42534;DANGO
3.10013E+15;47736;9/5/2023;9/5/2023;101;6;SIG;6:38:00 a. m.;6:44:00 a. m.;1;15352.224;2948.784;47736;NUTRIA
3.10013E+15;47736;9/5/2023;9/5/2023;101;4;SIG;6:43:00 p. m.;6:47:00 p. m.;1;15352.224;2948.784;47736;NUTRIA
3.10124E+15;47753;9/5/2023;9/5/2023;101;6;SIG;6:38:00 a. m.;6:44:00 a. m.;1;18909.312;4674.336;47753;TONATIUH
3.10124E+15;47753;9/5/2023;9/5/2023;101;4;SIG;6:43:00 p. m.;6:47:00 p. m.;1;18909.312;4674.336;47753;TONATIUH
3.32415E+14;5117;10/5/2023;10/5/2023;101;4;SIG;3:48:00 p. m.;3:52:00 p. m.;1;14700.864;347.76;5117;CUPIDO
3.37935E+14;5202;10/5/2023;10/5/2023;106;0;SIG;1:19:00 p. m.;1:19:00 p. m.;1;13381.584;875.472;5202;CAIRO
5.57631E+14;8585;10/5/2023;10/5/2023;107;116;SIG;3:46:00 p. m.;5:42:00 p. m.;1;568.56;248.4;8585;BERLIN
9.94815E+14;15317;10/5/2023;10/5/2023;402;117;SIG;3:46:00 p. m.;5:43:00 p. m.;1;6640.56;1087.44;15317;ESCORPION
9.95919E+14;15334;10/5/2023;10/5/2023;409;4;SIG;3:48:00 p. m.;3:52:00 p. m.;1;6870.192;660.192;15334;COCODRILO
1.10521E+15;17017;10/5/2023;10/5/2023;409;4;SIG;3:48:00 p. m.;3:52:00 p. m.;1;1705.68;28.704;17017;SEUL
1.10632E+15;17034;10/5/2023;10/5/2023;409;4;SIG;3:48:00 p. m.;3:52:00 p. m.;1;17629.776;2553.552;17034;BRUSELAS
1.21893E+15;18768;10/5/2023;10/5/2023;101;4;SIG;12:24:00 a. m.;12:28:00 a. m.;1;21707.952;3398.112;18768;MERCURIO
1.76761E+15;27217;10/5/2023;10/5/2023;409;3;SIG;12:24:00 a. m.;12:27:00 a. m.;1;4438.08;798.192;27217;PANDA
3.31653E+15;51068;10/5/2023;10/5/2023;213;69;SIG;2:59:00 p. m.;4:08:00 p. m.;1;4606.992;2374.704;51068;PARIS
1.11626E+14;1717;11/5/2023;11/5/2023;106;0;SIG;5:17:00 a. m.;5:17:00 a. m.;1;5061.84;3151.92;1717;ESCARABAJO
1.00145E+15;15419;11/5/2023;11/5/2023;306;2;SIG;1:53:00 a. m.;1:55:00 a. m.;1;14933.808;2807.472;15419;MIAMI
1.32603E+15;20417;11/5/2023;11/5/2023;106;0;SIG;2:18:00 p. m.;2:18:00 p. m.;1;3554.88;1848.096;20417;MANCHESTER
3.10015E+15;47736;11/5/2023;11/5/2023;101;9;SIG;6:08:00 a. m.;6:17:00 a. m.;1;15352.224;2948.784;47736;NUTRIA
3.10126E+15;47753;11/5/2023;11/5/2023;101;6;SIG;6:08:00 a. m.;6:14:00 a. m.;1;18909.312;4674.336;47753;TONATIUH
3.53955E+15;54502;11/5/2023;11/5/2023;306;23;SIG;2:29:00 p. m.;2:52:00 p. m.;1;12874.848;5197.632;54502;DEMETER
4.45045E+14;6851;12/5/2023;12/5/2023;101;5;SIG;10:46:00 p. m.;10:51:00 p. m.;1;19055.04;12381.36;6851;ABEJA
3.10017E+15;47736;12/5/2023;12/5/2023;101;4;SIG;2:51:00 p. m.;2:55:00 p. m.;1;15352.224;2948.784;47736;NUTRIA
7.75152E+14;11934;13/5/2023;13/5/2023;101;4;SIG;3:31:00 p. m.;3:35:00 p. m.;1;22376.976;9919.44;11934;TOPO
7.79568E+14;12002;13/5/2023;13/5/2023;101;4;SIG;6:00:00 a. m.;6:04:00 a. m.;1;5707.68;3574.752;12002;GATO
3.10018E+15;47736;13/5/2023;13/5/2023;214;91;SIG;10:55:00 a. m.;12:26:00 p. m.;1;15352.224;2948.784;47736;NUTRIA
3.10128E+15;47753;13/5/2023;13/5/2023;108;5;SIG;11:06:00 a. m.;11:11:00 a. m.;1;18909.312;4674.336;47753;TONATIUH
3.10128E+15;47753;13/5/2023;13/5/2023;108;1;SIG;11:59:00 a. m.;12:00:00 p. m.;1;18909.312;4674.336;47753;TONATIUH
3.10128E+15;47753;13/5/2023;13/5/2023;306;6;SIG;12:20:00 p. m.;12:26:00 p. m.;1;18909.312;4674.336;47753;TONATIUH
3.41291E+14;5253;14/5/2023;14/5/2023;101;4;SIG;4:42:00 p. m.;4:46:00 p. m.;1;16060.992;765.072;5253;VILNA
5.53259E+14;8517;14/5/2023;14/5/2023;201;12;SIG;11:23:00 a. m.;11:35:00 a. m.;1;13829.808;2699.28;8517;BALLENA
5.54363E+14;8534;14/5/2023;14/5/2023;201;9;SIG;11:23:00 a. m.;11:32:00 a. m.;1;9386.208;3045.936;8534;CAMALEON
5.56571E+14;8568;14/5/2023;14/5/2023;201;11;SIG;11:23:00 a. m.;11:34:00 a. m.;1;13505.232;2573.424;8568;ZEUS
5.57675E+14;8585;14/5/2023;14/5/2023;201;71;SIG;11:23:00 a. m.;12:34:00 p. m.;1;568.56;248.4;8585;BERLIN
1.00148E+15;15419;14/5/2023;14/5/2023;104;12;SIG;11:23:00 a. m.;11:35:00 a. m.;1;14933.808;2807.472;15419;MIAMI
3.09688E+15;47685;14/5/2023;14/5/2023;101;4;SIG;11:01:00 a. m.;11:05:00 a. m.;1;25913.088;2235.6;47685;TIGRE
1.55129E+15;23885;15/5/2023;15/5/2023;106;0;SIG;2:39:00 p. m.;2:39:00 p. m.;1;6590.88;497.904;23885;ODIN
1.99068E+15;30651;15/5/2023;15/5/2023;101;5;SIG;2:50:00 p. m.;2:55:00 p. m.;1;5259.456;903.072;30651;SUVA
2.98428E+15;45951;15/5/2023;15/5/2023;106;0;SIG;4:51:00 p. m.;4:51:00 p. m.;1;50000.16;7710.336;45951;HADES
3.09689E+15;47685;15/5/2023;15/5/2023;101;4;SIG;7:39:00 a. m.;7:43:00 a. m.;1;25913.088;2235.6;47685;TIGRE
3.09909E+15;47719;15/5/2023;15/5/2023;101;4;SIG;2:44:00 a. m.;2:48:00 a. m.;1;13716.096;2487.312;47719;ELEFANTE
4.46193E+14;6868;16/5/2023;16/5/2023;306;90;SIG;2:26:00 p. m.;3:56:00 p. m.;1;22231.248;7697.088;6868;DAKAR
7.76289E+14;11951;16/5/2023;16/5/2023;106;0;SIG;2:48:00 p. m.;2:48:00 p. m.;1;11467.248;5669.04;11951;VENADO
1.55019E+15;23868;16/5/2023;16/5/2023;306;1;SIG;11:56:00 a. m.;11:57:00 a. m.;1;50000.16;7710.336;23868;BARCELONA
2.98429E+15;45951;16/5/2023;16/5/2023;306;1;SIG;11:56:00 a. m.;11:57:00 a. m.;1;50000.16;7710.336;45951;HADES
4.451E+14;6851;17/5/2023;17/5/2023;101;5;SIG;3:25:00 p. m.;3:30:00 p. m.;1;19055.04;12381.36;6851;ABEJA
1.16119E+14;1785;18/5/2023;18/5/2023;219;4;SIG;12:01:00 p. m.;12:05:00 p. m.;1;23448.96;7278.672;1785;AVE
1.21791E+15;18751;18/5/2023;18/5/2023;219;4;SIG;12:01:00 p. m.;12:05:00 p. m.;1;8418;3910.368;18751;TORTUGA
1.99292E+15;30685;18/5/2023;18/5/2023;106;0;SIG;7:27:00 a. m.;7:27:00 a. m.;1;31234.368;1288.368;30685;HERMES
3.10134E+15;47753;18/5/2023;18/5/2023;101;5;SIG;7:32:00 p. m.;7:37:00 p. m.;1;18909.312;4674.336;47753;TONATIUH
1.13922E+14;1751;19/5/2023;19/5/2023;307;3;SIG;5:24:00 p. m.;5:27:00 p. m.;1;19358.64;8597.952;1751;TOKYO
3.32514E+14;5117;19/5/2023;19/5/2023;101;5;SIG;8:40:00 p. m.;8:45:00 p. m.;1;14700.864;347.76;5117;CUPIDO
7.77426E+14;11968;19/5/2023;19/5/2023;101;9;SIG;5:25:00 a. m.;5:34:00 a. m.;1;18340.752;7178.208;11968;PALOMA
1.65842E+15;25534;19/5/2023;19/5/2023;106;0;SIG;3:44:00 p. m.;3:44:00 p. m.;1;15490.224;2806.368;25534;OTTAWA
1.16141E+14;1785;20/5/2023;20/5/2023;219;8;SIG;11:41:00 a. m.;11:49:00 a. m.;1;23448.96;7278.672;1785;AVE
1.16141E+14;1785;20/5/2023;20/5/2023;219;7;SIG;4:17:00 p. m.;4:24:00 p. m.;1;23448.96;7278.672;1785;AVE
3.34733E+14;5151;20/5/2023;20/5/2023;101;4;SIG;5:57:00 p. m.;6:01:00 p. m.;1;2406.72;70.656;5151;HEIMDAL
5.53325E+14;8517;20/5/2023;20/5/2023;409;5;SIG;5:57:00 p. m.;6:02:00 p. m.;1;13829.808;2699.28;8517;BALLENA
5.54429E+14;8534;20/5/2023;20/5/2023;409;5;SIG;5:57:00 p. m.;6:02:00 p. m.;1;9386.208;3045.936;8534;CAMALEON
5.56637E+14;8568;20/5/2023;20/5/2023;409;5;SIG;5:57:00 p. m.;6:02:00 p. m.;1;13505.232;2573.424;8568;ZEUS
5.57741E+14;8585;20/5/2023;20/5/2023;409;5;SIG;5:57:00 p. m.;6:02:00 p. m.;1;568.56;248.4;8585;BERLIN
1.21793E+15;18751;20/5/2023;20/5/2023;219;9;SIG;11:41:00 a. m.;11:50:00 a. m.;1;8418;3910.368;18751;TORTUGA
1.21793E+15;18751;20/5/2023;20/5/2023;219;6;SIG;4:17:00 p. m.;4:23:00 p. m.;1;8418;3910.368;18751;TORTUGA
1.32613E+15;20417;20/5/2023;20/5/2023;209;54;SIG;6:08:00 a. m.;7:02:00 a. m.;1;3554.88;1848.096;20417;MANCHESTER
1.66285E+15;25602;20/5/2023;20/5/2023;209;81;SIG;10:01:00 a. m.;11:22:00 a. m.;1;25220.88;4380.672;25602;VACA
1.66285E+15;25602;20/5/2023;20/5/2023;306;6;SIG;1:00:00 p. m.;1:06:00 p. m.;1;25220.88;4380.672;25602;VACA
3.53413E+15;54417;20/5/2023;20/5/2023;219;7;SIG;4:17:00 p. m.;4:24:00 p. m.;1;6510.288;4934.88;54417;CHAAC
4.48456E+14;6902;21/5/2023;21/5/2023;101;4;SIG;6:40:00 a. m.;6:44:00 a. m.;1;9004.224;2560.176;6902;RIGA
1.54914E+15;23851;21/5/2023;21/5/2023;409;4;SIG;9:11:00 a. m.;9:15:00 a. m.;1;552;0;23851;DELFIN
1.55025E+15;23868;21/5/2023;21/5/2023;409;3;SIG;9:11:00 a. m.;9:14:00 a. m.;1;50000.16;7710.336;23868;BARCELONA
1.55135E+15;23885;21/5/2023;21/5/2023;409;2;SIG;9:11:00 a. m.;9:13:00 a. m.;1;6590.88;497.904;23885;ODIN
1.55246E+15;23902;21/5/2023;21/5/2023;409;3;SIG;9:11:00 a. m.;9:14:00 a. m.;1;16.56;5.52;23902;AMAZONAS
2.98766E+15;46002;21/5/2023;21/5/2023;101;5;SIG;9:11:00 a. m.;9:16:00 a. m.;1;4473.408;460.368;46002;ATACAMA
3.53966E+15;54502;21/5/2023;21/5/2023;106;0;SIG;1:29:00 p. m.;1:29:00 p. m.;1;12874.848;5197.632;54502;DEMETER
1.13955E+14;1751;22/5/2023;22/5/2023;106;0;SIG;11:25:00 a. m.;11:25:00 a. m.;1;19358.64;8597.952;1751;TOKYO
3.32547E+14;5117;22/5/2023;22/5/2023;101;5;SIG;3:27:00 a. m.;3:32:00 a. m.;1;14700.864;347.76;5117;CUPIDO
3.32547E+14;5117;22/5/2023;22/5/2023;101;9;SIG;5:15:00 p. m.;5:24:00 p. m.;1;14700.864;347.76;5117;CUPIDO
1.13966E+14;1751;23/5/2023;23/5/2023;106;0;SIG;4:28:00 p. m.;4:28:00 p. m.;1;19358.64;8597.952;1751;TOKYO
1.54917E+15;23851;23/5/2023;23/5/2023;409;2;SIG;12:43:00 a. m.;12:45:00 a. m.;1;552;0;23851;DELFIN
1.54917E+15;23851;23/5/2023;23/5/2023;409;2;SIG;1:55:00 a. m.;1:57:00 a. m.;1;552;0;23851;DELFIN
1.55027E+15;23868;23/5/2023;23/5/2023;409;2;SIG;12:43:00 a. m.;12:45:00 a. m.;1;50000.16;7710.336;23868;BARCELONA
1.55027E+15;23868;23/5/2023;23/5/2023;409;2;SIG;1:55:00 a. m.;1:57:00 a. m.;1;50000.16;7710.336;23868;BARCELONA
1.55137E+15;23885;23/5/2023;23/5/2023;409;2;SIG;12:43:00 a. m.;12:45:00 a. m.;1;6590.88;497.904;23885;ODIN
1.55137E+15;23885;23/5/2023;23/5/2023;409;2;SIG;1:55:00 a. m.;1:57:00 a. m.;1;6590.88;497.904;23885;ODIN
1.55248E+15;23902;23/5/2023;23/5/2023;409;2;SIG;12:43:00 a. m.;12:45:00 a. m.;1;16.56;5.52;23902;AMAZONAS
1.55248E+15;23902;23/5/2023;23/5/2023;409;2;SIG;1:55:00 a. m.;1:57:00 a. m.;1;16.56;5.52;23902;AMAZONAS
2.98768E+15;46002;23/5/2023;23/5/2023;101;5;SIG;12:43:00 a. m.;12:48:00 a. m.;1;4473.408;460.368;46002;ATACAMA
2.98768E+15;46002;23/5/2023;23/5/2023;101;5;SIG;1:55:00 a. m.;2:00:00 a. m.;1;4473.408;460.368;46002;ATACAMA
3.31667E+15;51068;23/5/2023;23/5/2023;106;0;SIG;4:19:00 p. m.;4:19:00 p. m.;1;4606.992;2374.704;51068;PARIS
3.53526E+15;54434;23/5/2023;23/5/2023;106;0;SIG;3:02:00 p. m.;3:02:00 p. m.;1;11903.328;8531.712;54434;AH MUN
1.1177E+14;1717;24/5/2023;24/5/2023;106;0;SIG;9:34:00 a. m.;9:34:00 a. m.;1;5061.84;3151.92;1717;ESCARABAJO
1.13978E+14;1751;24/5/2023;24/5/2023;106;0;SIG;4:24:00 p. m.;4:24:00 p. m.;1;19358.64;8597.952;1751;TOKYO
1.15082E+14;1768;24/5/2023;24/5/2023;106;0;SIG;4:24:00 p. m.;4:24:00 p. m.;1;5139.12;2774.352;1768;CANGURO
2.23274E+14;3434;24/5/2023;24/5/2023;204;3;SIG;4:23:00 p. m.;4:26:00 p. m.;1;16054.368;3432.336;3434;KOALA
2.26586E+14;3485;24/5/2023;24/5/2023;204;0;SIG;4:22:00 p. m.;4:22:00 p. m.;1;24517.632;2274.24;3485;HORUS
2.28794E+14;3519;24/5/2023;24/5/2023;106;0;SIG;4:20:00 p. m.;4:20:00 p. m.;1;8762.448;1276.224;3519;OSIRIS
